action_type,creature_id,samples,multiplier,q10,q50,q90
MELEE_ATTACK,959,40,1.510417434,0.995418894,1.700319864,2.986641077
MELEE_ATTACK,960,17,1.490433115,1.086157872,1.938775510,3.439345758
MELEE_ATTACK,961,2,1.238302217,1.673743119,1.814663196,1.967447978
MELEE_ATTACK,962,26,1.502822312,1.401990610,1.796189650,3.634660272
MELEE_ATTACK,982,7,1.114391210,0.564971591,0.919669670,1.547844671
MELEE_ATTACK,985,13,1.065825308,0.733243087,0.897435897,1.832984712
MELEE_ATTACK,987,3,1.152691045,0.807301188,0.922431866,0.942634673
MELEE_ATTACK,993,3,1.117269868,0.693426724,0.726129217,0.943449415
MELEE_ATTACK,1004,1,1.169733939,0.803960396,0.803960396,0.803960396
MELEE_ATTACK,1011,2,1.166037484,0.788111827,0.936570560,1.112994862
MELEE_ATTACK,1012,1,1.255940389,3.578947368,3.578947368,3.578947368
MELEE_ATTACK,1013,2,1.050520420,0.177633339,0.297270873,0.497485282
MELEE_ATTACK,1015,3,1.079005367,0.547524339,0.555882353,0.685496568
MELEE_ATTACK,1016,1,1.255920841,3.577777778,3.577777778,3.577777778
MELEE_ATTACK,1021,2,1.175203714,0.973132469,1.020816271,1.070836595
MELEE_ATTACK,1036,25,0.956633154,0.364283117,0.802339181,1.002117345
MELEE_ATTACK,1037,13,0.952145736,0.395742747,0.674004796,0.987606923
MELEE_ATTACK,1038,3,1.143616838,0.685503875,0.868199234,1.123064245
MELEE_ATTACK,1040,2,1.173099033,0.915435411,1.000885322,1.094311425
MELEE_ATTACK,1041,3,1.175684438,0.965378057,1.073242392,1.726185504
MELEE_ATTACK,1042,4,1.057898058,0.164806476,0.582793040,1.291307275
MELEE_ATTACK,1043,4,1.131600682,0.704660891,0.872992756,1.072483205
MELEE_ATTACK,1044,7,1.057763824,0.737309367,0.752093023,0.882155035
MELEE_ATTACK,1045,3,1.097924728,0.332051545,0.635123615,0.684136512
MELEE_ATTACK,1046,1,1.110826228,0.271627907,0.271627907,0.271627907
MELEE_ATTACK,1047,11,1.071023085,0.588800000,0.881818182,1.200000000
MELEE_ATTACK,1050,9,1.161776246,0.767300585,1.097589091,1.489018759
MELEE_ATTACK,1053,20,1.115119252,0.688467796,1.043308907,2.768573872
MELEE_ATTACK,1054,1,1.192258045,1.200000000,1.200000000,1.200000000
MELEE_ATTACK,1055,5,1.289487454,1.130347797,1.766716049,1.899796911
MELEE_ATTACK,1056,3,1.260091033,1.569957998,1.826206897,1.950874369
MELEE_ATTACK,1060,17,1.015722074,0.505829985,0.841517857,1.532053753
MELEE_ATTACK,1062,44,0.867394972,0.449706441,0.750730057,0.959319264
MELEE_ATTACK,1064,5,1.182880395,0.749071446,1.147586207,1.367998849
MELEE_ATTACK,1065,3,1.163680141,0.534236500,0.992033543,1.065196887
MELEE_ATTACK,1066,8,1.059751547,0.737388217,0.790023346,0.966068120
MELEE_ATTACK,1067,13,1.068123763,0.216491952,0.902356792,1.000649205
MELEE_ATTACK,1068,25,0.978126556,0.668233614,0.835078534,1.262785943
MELEE_ATTACK,1081,1,1.188760583,1.128205128,1.128205128,1.128205128
MELEE_ATTACK,1082,5,1.245257171,0.196584325,1.483803553,2.630818632
MELEE_ATTACK,1089,1,1.196326289,1.288986355,1.288986355,1.288986355
MELEE_ATTACK,1095,4,1.032108226,0.432396584,0.502577307,0.740154544
MELEE_ATTACK,1114,52,1.106437531,0.576081430,1.075233384,1.936085117
MELEE_ATTACK,1130,1,1.159589167,0.669565217,0.669565217,0.669565217
MELEE_ATTACK,1131,3,1.200873723,0.666737128,1.262645797,1.283517242
MELEE_ATTACK,1132,5,1.024548678,0.528939298,0.559427918,1.127391324
MELEE_ATTACK,1138,8,1.158377815,0.804543203,1.078702110,1.298905060
MELEE_ATTACK,1139,4,1.138640900,0.665390899,0.906091622,1.285294367
MELEE_ATTACK,1140,15,1.196863738,0.883158035,1.203551572,1.841638356
MELEE_ATTACK,1145,13,0.863932762,0.498592953,0.526599327,0.950606246
MELEE_ATTACK,1146,17,0.909405534,0.556345570,0.661538462,1.019638257
MELEE_ATTACK,1154,4,0.817456685,0.105321362,0.124062331,0.589806158
MELEE_ATTACK,1165,2,1.149308339,0.659577948,0.798923155,0.967707017
MELEE_ATTACK,1176,5,1.103213951,0.403822660,0.809803922,1.211173031
MELEE_ATTACK,1177,2,1.176699481,0.829109266,1.035199506,1.292517237
MELEE_ATTACK,1180,1,1.182653571,1.012544803,1.012544803,1.012544803
MELEE_ATTACK,1184,65,0.909203136,0.415553540,0.836538462,1.118293021
MELEE_ATTACK,1187,10,0.980845121,0.508972030,0.664265784,1.065304713
MELEE_ATTACK,1189,6,1.195394597,0.645758558,1.207211070,1.399166037
MELEE_ATTACK,1191,18,1.018408990,0.451549559,0.855115967,1.222461917
MELEE_ATTACK,1192,1,1.244163343,2.936507937,2.936507937,2.936507937
MELEE_ATTACK,1193,15,1.463272371,1.429668014,1.923619271,3.665789320
MELEE_ATTACK,1194,35,1.390952910,0.714636812,1.519306541,3.272612582
MELEE_ATTACK,1221,6,1.032057333,0.462962739,0.638681293,0.998504743
MELEE_ATTACK,1223,5,1.109150859,0.426605686,0.831829368,1.156944302
MELEE_ATTACK,1259,1,1.363181035,20.000000000,20.000000000,20.000000000
MELEE_ATTACK,1282,16,1.279395861,0.967584310,1.397893152,1.889669337
MELEE_ATTACK,1287,1,1.144773331,0.511111111,0.511111111,0.511111111
MELEE_ATTACK,1295,9,1.029467500,0.578187187,0.743432203,1.086234556
MELEE_ATTACK,1296,14,1.052287944,0.522033384,0.880756495,0.987759194
MELEE_ATTACK,1297,2,1.244274482,1.056147063,1.913290938,3.466072426
MELEE_ATTACK,1298,8,1.110339600,0.857376778,0.930081746,1.214961624
MELEE_ATTACK,1300,1,1.191044196,1.174603175,1.174603175,1.174603175
MELEE_ATTACK,1301,3,1.186023046,0.957694504,1.147755102,1.204930430
MELEE_ATTACK,1302,3,1.202037418,1.211598040,1.272056738,1.281884867
MELEE_ATTACK,1303,1,1.174778647,0.880000000,0.880000000,0.880000000
MELEE_ATTACK,1310,6,1.110356112,0.439356613,0.876807395,0.980195391
MELEE_ATTACK,1313,12,1.045899018,0.741254945,0.841246285,0.998330205
MELEE_ATTACK,1314,14,1.135955813,0.869201261,1.060595103,1.184471553
MELEE_ATTACK,1315,1,1.176149519,0.901818182,0.901818182,0.901818182
MELEE_ATTACK,1317,9,1.105818422,0.735892559,0.936180556,1.502271485
MELEE_ATTACK,1318,4,1.179915227,1.066077374,1.121905489,1.853898907
MELEE_ATTACK,1319,7,1.126369400,0.809904774,0.958387670,1.189623426
MELEE_ATTACK,1324,6,0.900002979,0.190918831,0.352878118,0.832646379
MELEE_ATTACK,1325,8,1.108172655,0.444013573,0.923744194,1.319146038
MELEE_ATTACK,1330,6,1.002975811,0.284051375,0.564277778,1.426532025
MELEE_ATTACK,1336,12,1.127522625,0.867943359,1.027900758,1.287704537
MELEE_ATTACK,1340,4,1.136790755,0.771547023,0.897293737,0.931397619
MELEE_ATTACK,1341,35,0.906139779,0.543719861,0.774774775,1.006316637
MELEE_ATTACK,1343,30,0.808612797,0.488713830,0.624330486,0.973297671
MELEE_ATTACK,1344,24,0.796799447,0.509452739,0.569659202,1.324112225
MELEE_ATTACK,1345,8,1.138032054,0.744016782,1.013833062,1.504882701
MELEE_ATTACK,1346,13,1.061761586,0.604320879,0.888775510,1.574811344
MELEE_ATTACK,1348,20,1.037029044,0.715051143,0.902302430,1.132403739
MELEE_ATTACK,1363,17,1.091806303,0.745150642,0.984783482,1.188425397
MELEE_ATTACK,1368,3,1.164749339,0.685642931,0.999043062,1.634822510
MELEE_ATTACK,1381,3,1.169377694,0.727251698,1.029885057,1.086231728
MELEE_ATTACK,1392,2,1.201386524,1.190342001,1.300807974,1.421525397
MELEE_ATTACK,1400,1,1.181951691,1.000000000,1.000000000,1.000000000
MELEE_ATTACK,1459,12,1.133125330,0.885999179,1.041577700,1.622280365
RANGED_ATTACK,2,13,0.921188553,0.188403642,0.520146520,1.175638511
RANGED_ATTACK,20,40,0.337736582,0.124478295,0.169832369,0.685506153
RANGED_ATTACK,23,2,1.285711026,0.872240297,0.878300840,0.884403493
RANGED_ATTACK,28,504,0.859667312,0.379506569,0.844766426,1.483251399
RANGED_ATTACK,29,5,1.043774261,0.113653760,0.389277601,0.494133052
RANGED_ATTACK,32,1,1.326106363,1.148888889,1.148888889,1.148888889
RANGED_ATTACK,37,19,0.424692048,0.080190630,0.127134786,0.982610348
RANGED_ATTACK,42,104,0.841940663,0.058850791,0.770443396,2.168918039
RANGED_ATTACK,56,1,1.363982434,2.075471698,2.075471698,2.075471698
RANGED_ATTACK,72,460,2.224922322,1.057500801,2.274838499,3.393305160
RANGED_ATTACK,73,230,1.853167195,1.028845045,1.906696929,3.795471709
RANGED_ATTACK,81,4,1.296183063,0.844179828,1.115658242,1.486235541
RANGED_ATTACK,89,101,1.483156289,0.847665848,1.514242879,3.225858981
RANGED_ATTACK,94,2,1.291523042,0.822945437,0.922975115,1.035163481
RANGED_ATTACK,104,4,1.131196881,0.309169752,0.492903971,1.031770404
RANGED_ATTACK,107,6,1.122233647,0.550687590,0.628130170,1.205205863
RANGED_ATTACK,120,349,2.256721597,0.993332026,2.325581395,3.936866100
RANGED_ATTACK,122,6,1.240120856,0.638033988,0.968350984,1.338468310
RANGED_ATTACK,124,14,1.148323941,0.698537112,0.925355836,1.548263940
RANGED_ATTACK,126,3,0.982354036,0.105983375,0.126696833,0.729496437
RANGED_ATTACK,145,107,0.954804611,0.127250230,0.896739130,1.260063075
RANGED_ATTACK,146,129,0.964733131,0.476398045,0.917280917,1.543348744
RANGED_ATTACK,155,229,1.386423693,0.741299138,1.390948483,2.222244582
RANGED_ATTACK,159,6,1.153454356,0.409565755,0.707441514,1.003854721
RANGED_ATTACK,160,118,1.540375811,0.698604209,1.578061274,3.893297942
RANGED_ATTACK,164,1,1.346194142,1.575411884,1.575411884,1.575411884
RANGED_ATTACK,165,138,1.516109854,0.750589095,1.544212594,3.203518026
RANGED_ATTACK,207,22,1.014448685,0.337708538,0.790000000,1.260597662
RANGED_ATTACK,208,22,1.065217840,0.240852923,0.867192982,1.142351255
RANGED_ATTACK,237,149,1.763314128,0.924255275,1.830300847,3.937616415
RANGED_ATTACK,239,188,1.254843039,0.652173913,1.246539386,2.313940632
RANGED_ATTACK,253,61,1.391797113,0.426266417,1.410714286,2.897367786
RANGED_ATTACK,257,182,0.927617295,0.052102581,0.891190476,2.419519955
RANGED_ATTACK,261,882,1.436234116,0.844991532,1.438600632,2.887292897
RANGED_ATTACK,285,5,1.209971715,0.483786393,0.814896755,1.188132236
RANGED_ATTACK,287,23,1.068965360,0.221949326,0.880746269,1.030700397
RANGED_ATTACK,309,45,1.751010825,1.052831262,1.974938053,3.955573890
RANGED_ATTACK,310,1,1.319708735,1.037940379,1.037940379,1.037940379
RANGED_ATTACK,311,111,1.444234330,0.699346405,1.464717101,3.011478922
RANGED_ATTACK,314,374,1.952641963,1.067420595,1.992702033,4.098826990
RANGED_ATTACK,340,2,1.194211522,0.286304998,0.389906140,0.530995964
RANGED_ATTACK,341,23,1.139834035,0.470324748,0.993048659,1.171042999
RANGED_ATTACK,355,114,1.987840678,1.430917831,2.131462757,3.440225099
RANGED_ATTACK,356,164,2.292573849,1.690156548,2.448706555,4.187500000
RANGED_ATTACK,378,54,1.598259199,0.798030148,1.708122465,3.329964625
RANGED_ATTACK,390,93,0.842427472,0.443002057,0.762934363,1.696028125
RANGED_ATTACK,391,91,0.938110770,0.466019417,0.868022953,1.522580645
RANGED_ATTACK,401,75,0.955403550,0.502772399,0.873745819,1.369607608
RANGED_ATTACK,402,68,0.766473975,0.382261645,0.650964679,1.459830965
RANGED_ATTACK,415,34,0.930633483,0.498272757,0.752446989,1.202438013
RANGED_ATTACK,416,56,0.993030543,0.496616863,0.893279426,1.177877476
RANGED_ATTACK,421,42,0.975867903,0.500991112,0.840398284,1.121059745
RANGED_ATTACK,422,62,0.735996831,0.198704419,0.607276466,1.117041847
RANGED_ATTACK,435,30,1.032520826,0.438238936,0.869699293,1.920217289
RANGED_ATTACK,446,80,0.858940323,0.195811241,0.769184272,1.393118706
RANGED_ATTACK,447,71,0.831873123,0.267696268,0.728000000,1.205555556
RANGED_ATTACK,448,63,0.866112797,0.515124301,0.754838710,1.346874856
RANGED_ATTACK,449,86,1.104794712,0.315662568,1.057099956,2.305549818
RANGED_ATTACK,494,116,0.754371097,0.217137360,0.683608952,1.580143459
RANGED_ATTACK,520,3,1.290483900,0.975012581,1.026000000,1.101901992
RANGED_ATTACK,521,2,1.248064367,0.486331301,0.633392724,0.824923960
RANGED_ATTACK,534,284,1.812421787,0.794344560,1.851803502,4.055879212
RANGED_ATTACK,537,256,1.833201295,0.928687293,1.879116275,4.039225506
RANGED_ATTACK,546,3,1.300069066,0.905923996,1.085892301,1.504778150
RANGED_ATTACK,578,24,1.452886958,0.805907091,1.558405719,3.116982722
RANGED_ATTACK,581,4,1.344383875,0.971761612,1.388906120,2.664454252
RANGED_ATTACK,587,81,1.233108451,0.537240537,1.209025117,2.545764155
RANGED_ATTACK,599,3,1.250970900,0.473544922,0.808362369,0.859432591
RANGED_ATTACK,600,2,1.272362056,0.596389603,0.783040183,1.028106333
RANGED_ATTACK,606,2,1.291297944,0.720566897,0.921207156,1.177715251
RANGED_ATTACK,607,340,1.154482744,0.146163202,1.144625897,3.377948672
RANGED_ATTACK,624,13,1.045275242,0.441047083,0.716872428,0.771698388
RANGED_ATTACK,628,5,1.283392573,0.807569837,1.094017094,1.700455459
RANGED_ATTACK,635,215,0.774540151,0.404238558,0.736258013,1.246610091
RANGED_ATTACK,636,149,0.775878116,0.365646799,0.721321854,1.297284534
RANGED_ATTACK,641,175,1.749143172,0.577247485,1.803897561,2.684831070
RANGED_ATTACK,646,107,1.682232308,0.898370308,1.756360078,2.687516682
RANGED_ATTACK,647,102,1.738778490,0.763765352,1.831071135,2.559155121
RANGED_ATTACK,661,19,1.516996227,1.474383155,1.734545455,2.345520064
RANGED_ATTACK,726,2,1.261577436,0.593785115,0.713048855,0.856267119
RANGED_ATTACK,752,7,0.914436448,0.177754939,0.309770230,0.699544326
RANGED_ATTACK,753,3,1.163990303,0.241431477,0.465217391,0.522424554
RANGED_ATTACK,761,6,2.494163406,20.000000000,20.000000000,20.000000000
RANGED_ATTACK,771,23,1.143840031,0.881153190,0.999583622,1.377005348
RANGED_ATTACK,789,9,0.674152925,0.091985237,0.147537688,0.343606667
RANGED_ATTACK,791,3,1.030540182,0.143684868,0.182897862,0.204584051
RANGED_ATTACK,817,23,0.542770367,0.103978068,0.248055556,0.949419818
RANGED_ATTACK,852,5,1.393430227,1.008236250,1.650641026,1.871266340
RANGED_ATTACK,853,11,1.345515696,0.851162791,1.363636364,2.044334975
RANGED_ATTACK,856,1,1.312918185,0.931372549,0.931372549,0.931372549
RANGED_ATTACK,860,38,1.357466204,0.963972972,1.369090005,2.760338176
RANGED_ATTACK,895,5,1.212734390,0.666990264,0.824242424,1.543387778
RANGED_ATTACK,917,4,1.283941240,0.965981198,1.053911189,1.186653135
RANGED_ATTACK,918,13,1.177249475,0.273719136,0.969443609,1.451394669
RANGED_ATTACK,921,1,1.279103887,0.538461538,0.538461538,0.538461538
RANGED_ATTACK,922,10,1.306700274,0.561102723,1.250665575,3.212168401
RANGED_ATTACK,930,53,0.678054385,0.184644599,0.525000000,1.318681319
RANGED_ATTACK,961,41,1.601447769,0.831652742,1.749690639,3.497598698
RANGED_ATTACK,987,2,1.357961315,1.498457645,1.602609175,1.713999841
RANGED_ATTACK,993,16,0.996468025,0.364667638,0.690916967,1.654041730
RANGED_ATTACK,1013,2,1.320460866,1.153324704,1.177733772,1.202659435
RANGED_ATTACK,1016,3,1.316858435,1.013218866,1.198148148,1.623476018
RANGED_ATTACK,1021,5,1.169606576,0.676627108,0.687741935,0.779487221
RANGED_ATTACK,1040,7,0.795259480,0.136482614,0.180769231,0.900552651
RANGED_ATTACK,1042,8,1.039949086,0.458399446,0.556299709,1.228376962
RANGED_ATTACK,1043,14,1.102141953,0.613271228,0.837558024,1.072136903
RANGED_ATTACK,1044,16,0.989571856,0.159363604,0.680204946,0.945178242
RANGED_ATTACK,1045,10,1.258438806,0.639262170,1.117145025,1.312667840
RANGED_ATTACK,1046,2,1.268387747,0.733036457,0.756551795,0.780821490
RANGED_ATTACK,1055,23,1.413028395,0.439781377,1.483946667,2.149307831
RANGED_ATTACK,1056,8,1.430061338,1.361625753,1.696320423,2.154962476
RANGED_ATTACK,1062,20,0.919605011,0.146793377,0.633153895,0.952561193
RANGED_ATTACK,1114,208,1.798743490,0.831646838,1.850970965,2.636507019
RANGED_ATTACK,1130,4,1.326652932,0.986578235,1.282558108,1.615358322
RANGED_ATTACK,1188,7,1.075006000,0.359464305,0.578139115,1.463347931
RANGED_ATTACK,1221,19,0.969585729,0.143140436,0.692082111,1.070179943
RANGED_ATTACK,1287,3,1.226487011,0.566871955,0.694693878,0.901544541
RANGED_ATTACK,1301,6,1.379372664,0.664629800,1.535709536,4.320000000
RANGED_ATTACK,1302,3,1.246130388,0.669178376,0.784688995,0.806052189
RANGED_ATTACK,1303,9,1.222694229,0.290296201,1.004705882,1.319741448
RANGED_ATTACK,1310,4,1.215774083,0.597808691,0.759714490,1.003680582
RANGED_ATTACK,1311,3,1.274648211,0.849189847,0.933333333,1.028158375
RANGED_ATTACK,1315,4,1.253414903,0.895405241,0.912225585,0.967352848
RANGED_ATTACK,1316,1,1.313733205,0.943589744,0.943589744,0.943589744
RANGED_ATTACK,1319,13,1.209196352,0.842941546,1.037625418,1.251505507
RANGED_ATTACK,1337,5,1.124377107,0.498091244,0.564659282,0.784646279
RANGED_ATTACK,1340,7,1.243361881,0.753938832,1.013333333,1.245064689
RANGED_ATTACK,1341,8,1.146535614,0.548307011,0.782749835,0.899936521
RANGED_ATTACK,1368,25,0.446982367,0.156887519,0.186194996,0.723715170
RANGED_ATTACK,1392,4,1.247285521,0.686749696,0.885785180,1.040797285
MELEE_ATTACK,0,14972,1.191872261,0.569472182,1.191872261,2.737584673
RANGED_ATTACK,0,8501,1.335652174,0.476190476,1.335652174,3.006493506
