action_type,creature_id,samples,multiplier,q10,q50,q90
MELEE_ATTACK,958,53,1.608349559,1.369583726,1.799836735,3.143268399
MELEE_ATTACK,959,40,1.511218905,0.995418894,1.700319864,2.986641077
MELEE_ATTACK,960,17,1.491715812,1.086157872,1.938775510,3.439345758
MELEE_ATTACK,961,2,1.240095070,1.673743119,1.814663196,1.967447978
MELEE_ATTACK,962,26,1.503862535,1.401990610,1.796189650,3.634660272
MELEE_ATTACK,982,7,1.115705697,0.564971591,0.919669670,1.547844671
MELEE_ATTACK,985,13,1.066853817,0.733243087,0.897435897,1.832984712
MELEE_ATTACK,987,3,1.154287336,0.807301188,0.922431866,0.942634673
MELEE_ATTACK,993,3,1.118817107,0.693426724,0.726129217,0.943449415
MELEE_ATTACK,1004,1,1.171508224,0.803960396,0.803960396,0.803960396
MELEE_ATTACK,1011,2,1.167725710,0.788111827,0.936570560,1.112994862
MELEE_ATTACK,1012,1,1.257845435,3.578947368,3.578947368,3.578947368
MELEE_ATTACK,1013,2,1.052041396,0.177633339,0.297270873,0.497485282
MELEE_ATTACK,1015,3,1.080499616,0.547524339,0.555882353,0.685496568
MELEE_ATTACK,1016,1,1.257825857,3.577777778,3.577777778,3.577777778
MELEE_ATTACK,1021,2,1.176905211,0.973132469,1.020816271,1.070836595
MELEE_ATTACK,1036,25,0.957310037,0.364283117,0.802339181,1.002117345
MELEE_ATTACK,1037,13,0.953064545,0.395742747,0.674004796,0.987606923
MELEE_ATTACK,1038,3,1.145200563,0.685503875,0.868199234,1.123064245
MELEE_ATTACK,1040,2,1.174797483,0.915435411,1.000885322,1.094311425
MELEE_ATTACK,1041,3,1.177312572,0.965378057,1.073242392,1.726185504
MELEE_ATTACK,1042,4,1.059301993,0.164806476,0.582793040,1.291307275
MELEE_ATTACK,1043,4,1.133102428,0.704660891,0.872992756,1.072483205
MELEE_ATTACK,1044,7,1.059011517,0.737309367,0.752093023,0.882155035
MELEE_ATTACK,1045,3,1.099445177,0.332051545,0.635123615,0.684136512
MELEE_ATTACK,1046,1,1.112511161,0.271627907,0.271627907,0.271627907
MELEE_ATTACK,1047,11,1.072123323,0.588800000,0.881818182,1.200000000
MELEE_ATTACK,1050,9,1.163052066,0.767300585,1.097589091,1.489018759
MELEE_ATTACK,1053,20,1.116006941,0.688467796,1.043308907,2.768573872
MELEE_ATTACK,1054,1,1.194066496,1.200000000,1.200000000,1.200000000
MELEE_ATTACK,1055,5,1.124490114,0.836356425,0.885308642,0.952700488
MELEE_ATTACK,1056,3,1.152758016,0.784978999,0.913103448,0.975437184
MELEE_ATTACK,1060,17,1.016596226,0.505829985,0.841517857,1.532053753
MELEE_ATTACK,1062,44,0.867826463,0.449706441,0.750730057,0.959319264
MELEE_ATTACK,1064,5,1.184387363,0.749071446,1.147586207,1.367998849
MELEE_ATTACK,1065,3,1.165291650,0.534236500,0.992033543,1.065196887
MELEE_ATTACK,1066,8,1.060956914,0.737388217,0.790023346,0.966068120
MELEE_ATTACK,1067,13,1.069154490,0.216491952,0.902356792,1.000649205
MELEE_ATTACK,1068,25,0.978818646,0.668233614,0.835078534,1.262785943
MELEE_ATTACK,1081,1,1.190563728,1.128205128,1.128205128,1.128205128
MELEE_ATTACK,1082,5,1.246843605,0.196584325,1.483803553,2.630818632
MELEE_ATTACK,1089,1,1.198140910,1.288986355,1.288986355,1.288986355
MELEE_ATTACK,1095,4,1.033477936,0.432396584,0.502577307,0.740154544
MELEE_ATTACK,1114,52,1.106926765,0.576081430,1.075233384,1.936085117
MELEE_ATTACK,1130,1,1.161348064,0.669565217,0.669565217,0.669565217
MELEE_ATTACK,1131,3,1.202536740,0.666737128,1.262645797,1.283517242
MELEE_ATTACK,1132,5,1.025853933,0.528939298,0.559427918,1.127391324
MELEE_ATTACK,1138,8,1.159695360,0.804543203,1.078702110,1.298905060
MELEE_ATTACK,1139,4,1.140151989,0.665390899,0.906091622,1.285294367
MELEE_ATTACK,1140,15,1.197952670,0.883158035,1.203551572,1.841638356
MELEE_ATTACK,1145,13,0.864766447,0.498592953,0.526599327,0.950606246
MELEE_ATTACK,1146,17,0.910188187,0.556345570,0.661538462,1.019638257
MELEE_ATTACK,1154,4,0.818541531,0.105321362,0.124062331,0.589806158
MELEE_ATTACK,1165,2,1.150972343,0.659577948,0.798923155,0.967707017
MELEE_ATTACK,1176,5,1.104619425,0.403822660,0.809803922,1.211173031
MELEE_ATTACK,1177,2,1.178403144,0.829109266,1.035199506,1.292517237
MELEE_ATTACK,1180,1,1.184447454,1.012544803,1.012544803,1.012544803
MELEE_ATTACK,1184,65,0.909543661,0.415553540,0.836538462,1.118293021
MELEE_ATTACK,1187,10,0.981886325,0.508972030,0.664265784,1.065304713
MELEE_ATTACK,1189,6,1.196858898,0.645758558,1.207211070,1.399166037
MELEE_ATTACK,1191,18,1.019262379,0.451549559,0.855115967,1.222461917
MELEE_ATTACK,1192,1,1.246050525,2.936507937,2.936507937,2.936507937
MELEE_ATTACK,1193,15,1.464603687,1.429668014,1.923619271,3.665789320
MELEE_ATTACK,1194,35,1.391758107,0.714636812,1.519306541,3.272612582
MELEE_ATTACK,1221,6,1.033321554,0.462962739,0.638681293,0.998504743
MELEE_ATTACK,1223,5,1.110563896,0.426605686,0.831829368,1.156944302
MELEE_ATTACK,1259,1,1.365248747,20.000000000,20.000000000,20.000000000
MELEE_ATTACK,1282,16,1.280527534,0.967584310,1.397893152,1.889669337
MELEE_ATTACK,1287,1,1.146509756,0.511111111,0.511111111,0.511111111
MELEE_ATTACK,1295,9,1.030598023,0.578187187,0.743432203,1.086234556
MELEE_ATTACK,1296,14,1.053273509,0.522033384,0.880756495,0.987759194
MELEE_ATTACK,1297,2,1.246075982,1.056147063,1.913290938,3.466072426
MELEE_ATTACK,1298,8,1.111602507,0.857376778,0.930081746,1.214961624
MELEE_ATTACK,1300,1,1.192850806,1.174603175,1.174603175,1.174603175
MELEE_ATTACK,1301,3,1.187665497,0.957694504,1.147755102,1.204930430
MELEE_ATTACK,1302,3,1.203702046,1.211598040,1.272056738,1.281884867
MELEE_ATTACK,1303,1,1.176560584,0.880000000,0.880000000,0.880000000
MELEE_ATTACK,1310,6,1.111716245,0.439356613,0.876807395,0.980195391
MELEE_ATTACK,1313,12,1.046939854,0.741254945,0.841246285,0.998330205
MELEE_ATTACK,1314,14,1.137019741,0.869201261,1.060595103,1.184471553
MELEE_ATTACK,1315,1,1.177933535,0.901818182,0.901818182,0.901818182
MELEE_ATTACK,1317,9,1.107032791,0.735892559,0.936180556,1.502271485
MELEE_ATTACK,1318,4,1.181481092,1.066077374,1.121905489,1.853898907
MELEE_ATTACK,1319,7,1.127698017,0.809904774,0.958387670,1.189623426
MELEE_ATTACK,1324,6,0.901105440,0.190918831,0.352878118,0.832646379
MELEE_ATTACK,1325,8,1.109433097,0.444013573,0.923744194,1.319146038
MELEE_ATTACK,1330,6,1.004204408,0.284051375,0.564277778,1.426532025
MELEE_ATTACK,1336,12,1.128644690,0.867943359,1.027900758,1.287704537
MELEE_ATTACK,1340,4,1.138299389,0.771547023,0.897293737,0.931397619
MELEE_ATTACK,1341,35,0.906664326,0.543719861,0.774774775,1.006316637
MELEE_ATTACK,1343,30,0.809127712,0.488713830,0.624330486,0.973297671
MELEE_ATTACK,1344,24,0.797376054,0.509452739,0.569659202,1.324112225
MELEE_ATTACK,1345,8,1.139326458,0.744016782,1.013833062,1.504882701
MELEE_ATTACK,1346,13,1.062786173,0.604320879,0.888775510,1.574811344
MELEE_ATTACK,1348,20,1.037854569,0.715051143,0.902302430,1.132403739
MELEE_ATTACK,1363,17,1.092745934,0.745150642,0.984783482,1.188425397
MELEE_ATTACK,1368,3,1.166362330,0.685642931,0.999043062,1.634822510
MELEE_ATTACK,1381,3,1.170997093,0.727251698,1.029885057,1.086231728
MELEE_ATTACK,1392,2,1.203125929,1.190342001,1.300807974,1.421525397
MELEE_ATTACK,1400,1,1.183744508,1.000000000,1.000000000,1.000000000
MELEE_ATTACK,1459,12,1.134252970,0.885999179,1.041577700,1.622280365
RANGED_ATTACK,2,13,0.902206631,0.188403642,0.520146520,1.175638511
RANGED_ATTACK,20,40,0.333891004,0.124478295,0.169832369,0.685506153
RANGED_ATTACK,23,2,1.246176599,0.872240297,0.878300840,0.884403493
RANGED_ATTACK,28,504,0.969136084,0.585169322,0.958183557,1.605194863
RANGED_ATTACK,29,5,1.015477862,0.113653760,0.389277601,0.494133052
RANGED_ATTACK,32,1,1.283419661,1.148888889,1.148888889,1.148888889
RANGED_ATTACK,37,19,0.417275387,0.080190630,0.127134786,1.550594099
RANGED_ATTACK,42,104,0.876449205,0.076518412,0.813598468,2.699546441
RANGED_ATTACK,56,1,1.320076520,2.075471698,2.075471698,2.075471698
RANGED_ATTACK,72,460,2.272864860,1.111526355,2.329488592,3.464165827
RANGED_ATTACK,73,230,1.882744900,1.046963981,1.945601700,3.929763630
RANGED_ATTACK,81,4,1.259600663,0.844179828,1.115658242,1.486235541
RANGED_ATTACK,89,101,1.495359710,0.847665848,1.539619800,3.225858981
RANGED_ATTACK,94,2,1.251809901,0.822945437,0.922975115,1.035163481
RANGED_ATTACK,104,4,1.156133910,0.394259042,0.667087392,1.031770404
RANGED_ATTACK,107,6,1.253365254,0.863646136,1.136996384,1.306284881
RANGED_ATTACK,120,349,2.350672053,1.093857004,2.432852386,4.000879561
RANGED_ATTACK,122,6,1.207777597,0.638033988,0.968350984,1.338468310
RANGED_ATTACK,124,14,1.125350629,0.698537112,0.925355836,1.548263940
RANGED_ATTACK,126,3,0.953441358,0.105983375,0.126696833,0.729496437
RANGED_ATTACK,145,107,1.037084015,0.127250230,0.995553360,1.260063075
RANGED_ATTACK,146,129,1.042435571,0.790925715,1.008494208,1.551977933
RANGED_ATTACK,155,229,1.430181628,0.854331437,1.443071870,2.318985857
RANGED_ATTACK,159,6,1.123371423,0.409565755,0.707441514,1.003854721
RANGED_ATTACK,160,118,1.541303690,0.721657558,1.588395166,3.893297942
RANGED_ATTACK,164,1,1.302860825,1.575411884,1.575411884,1.575411884
RANGED_ATTACK,165,138,1.628973154,1.023394673,1.684891737,3.305893429
RANGED_ATTACK,207,22,0.997987837,0.337708538,0.790000000,1.260597662
RANGED_ATTACK,208,22,1.047933191,0.240852923,0.867192982,1.142351255
RANGED_ATTACK,237,149,1.779650941,0.954790925,1.858095067,3.982514248
RANGED_ATTACK,239,188,1.259616743,0.659403154,1.256370417,2.328221759
RANGED_ATTACK,253,61,1.396602902,0.640000000,1.433239437,3.270015890
RANGED_ATTACK,257,182,1.056718741,0.052102581,1.033759302,2.478072445
RANGED_ATTACK,261,882,1.394466875,0.810458641,1.396917957,2.842901334
RANGED_ATTACK,285,5,1.177169753,0.483786393,0.814896755,1.188132236
RANGED_ATTACK,287,23,1.052020071,0.221949326,0.880746269,1.030700397
RANGED_ATTACK,309,45,1.732598820,1.052831262,1.974938053,3.955573890
RANGED_ATTACK,310,1,1.277227970,1.037940379,1.037940379,1.037940379
RANGED_ATTACK,311,111,1.439131365,0.699346405,1.467668134,3.011478922
RANGED_ATTACK,314,374,1.987038914,1.126677731,2.033431446,4.125093961
RANGED_ATTACK,340,2,1.157490620,0.286304998,0.389906140,0.530995964
RANGED_ATTACK,341,23,1.144318883,0.741804780,1.030701754,1.939987111
RANGED_ATTACK,355,114,0.874356486,0.486079914,0.816628545,1.273596797
RANGED_ATTACK,356,164,0.898963112,0.539089486,0.860184687,1.408913319
RANGED_ATTACK,378,54,1.594114647,0.855432034,1.723850800,3.683518115
RANGED_ATTACK,390,93,0.837320619,0.443002057,0.762934363,1.696028125
RANGED_ATTACK,391,91,0.932321728,0.466019417,0.868022953,1.522580645
RANGED_ATTACK,401,75,0.948518412,0.502772399,0.873745819,1.369607608
RANGED_ATTACK,402,68,0.760512697,0.382261645,0.650964679,1.459830965
RANGED_ATTACK,415,34,0.918867077,0.498272757,0.752446989,1.202438013
RANGED_ATTACK,416,56,0.984093243,0.496616863,0.893279426,1.177877476
RANGED_ATTACK,421,42,0.965112812,0.500991112,0.840398284,1.121059745
RANGED_ATTACK,422,62,0.729855496,0.198704419,0.607276466,1.117041847
RANGED_ATTACK,435,30,1.018429003,0.438238936,0.869699293,1.920217289
RANGED_ATTACK,446,80,0.853058786,0.195811241,0.769184272,1.393118706
RANGED_ATTACK,447,71,0.825615690,0.267696268,0.728000000,1.205555556
RANGED_ATTACK,448,63,0.858972456,0.515124301,0.754838710,1.346874856
RANGED_ATTACK,449,86,1.097656525,0.315662568,1.057099956,2.305549818
RANGED_ATTACK,494,116,0.963842403,0.256958709,0.916536186,1.702483849
RANGED_ATTACK,520,3,1.252502333,0.975012581,1.026000000,1.101901992
RANGED_ATTACK,521,2,1.209687540,0.486331301,0.633392724,0.824923960
RANGED_ATTACK,534,284,1.898670879,1.012102107,1.951002794,4.185937885
RANGED_ATTACK,537,256,1.932807944,1.096586158,1.994770957,4.068854068
RANGED_ATTACK,546,3,1.261805388,0.905923996,1.085892301,1.504778150
RANGED_ATTACK,578,24,1.439042976,0.851976169,1.575762943,3.117523923
RANGED_ATTACK,581,4,1.381226645,1.194853046,1.939650939,3.032035354
RANGED_ATTACK,587,81,1.226110545,0.691666667,1.210702341,2.545764155
RANGED_ATTACK,599,3,1.214152281,0.473544922,0.808362369,0.859432591
RANGED_ATTACK,600,2,1.233238098,0.596389603,0.783040183,1.028106333
RANGED_ATTACK,606,2,1.251591725,0.720566897,0.921207156,1.177715251
RANGED_ATTACK,607,340,1.008428529,0.115803109,0.993901786,2.031410755
RANGED_ATTACK,624,13,1.023736402,0.441047083,0.716872428,0.771698388
RANGED_ATTACK,628,5,1.248600195,0.807569837,1.094017094,1.700455459
RANGED_ATTACK,635,215,0.772278840,0.404238558,0.736258013,1.246610091
RANGED_ATTACK,636,149,0.772730054,0.365646799,0.721321854,1.297284534
RANGED_ATTACK,641,175,1.742990768,0.577247485,1.803897561,2.684831070
RANGED_ATTACK,646,107,1.725543652,1.112376937,1.821821822,2.687516682
RANGED_ATTACK,647,102,1.807823215,1.160968435,1.931338762,2.992290390
RANGED_ATTACK,661,19,1.490503978,1.474383155,1.734545455,2.345520064
RANGED_ATTACK,726,2,1.222785095,0.593785115,0.713048855,0.856267119
RANGED_ATTACK,752,7,0.891459386,0.177754939,0.309770230,0.699544326
RANGED_ATTACK,753,3,1.129731700,0.241431477,0.465217391,0.522424554
RANGED_ATTACK,761,6,2.429113801,20.000000000,20.000000000,20.000000000
RANGED_ATTACK,771,23,1.125707825,0.881153190,0.999583622,1.377005348
RANGED_ATTACK,789,9,0.658367921,0.091985237,0.147537688,0.343606667
RANGED_ATTACK,791,3,0.972971961,0.116242541,0.148006578,0.165555709
RANGED_ATTACK,817,23,0.534166345,0.103978068,0.248055556,0.949419818
RANGED_ATTACK,852,5,1.355654762,1.008236250,1.650641026,1.871266340
RANGED_ATTACK,853,11,1.316021130,0.851162791,1.363636364,2.044334975
RANGED_ATTACK,856,1,1.270656005,0.931372549,0.931372549,0.931372549
RANGED_ATTACK,860,38,1.341479824,0.963972972,1.369090005,2.760338176
RANGED_ATTACK,895,5,1.050050318,0.382305346,0.460211715,0.874760255
RANGED_ATTACK,917,4,1.247704343,0.965981198,1.053911189,1.186653135
RANGED_ATTACK,918,13,1.173335415,0.281302152,1.013456686,1.451394669
RANGED_ATTACK,921,1,1.237930172,0.538461538,0.538461538,0.538461538
RANGED_ATTACK,922,10,1.277112668,0.863234959,1.250665575,3.212168401
RANGED_ATTACK,930,53,0.687117556,0.184644599,0.541666667,1.318681319
RANGED_ATTACK,961,41,1.583510418,0.833980834,1.749690639,3.497598698
RANGED_ATTACK,987,2,1.316205258,1.498457645,1.602609175,1.713999841
RANGED_ATTACK,993,16,0.977629714,0.364667638,0.690916967,1.654041730
RANGED_ATTACK,1013,2,1.279857914,1.153324704,1.177733772,1.202659435
RANGED_ATTACK,1016,3,1.278100612,1.013218866,1.198148148,1.623476018
RANGED_ATTACK,1021,5,1.137898901,0.676627108,0.687741935,0.779487221
RANGED_ATTACK,1040,7,0.775276980,0.136482614,0.180769231,0.900552651
RANGED_ATTACK,1042,8,1.014740103,0.458399446,0.556299709,1.228376962
RANGED_ATTACK,1043,14,1.080092556,0.613271228,0.837558024,1.072136903
RANGED_ATTACK,1044,16,0.970863918,0.159363604,0.680204946,0.945178242
RANGED_ATTACK,1045,10,1.229943984,0.639262170,1.117145025,1.312667840
RANGED_ATTACK,1046,2,1.229385995,0.733036457,0.756551795,0.780821490
RANGED_ATTACK,1055,23,0.999279182,0.439781377,0.800000000,1.118804857
RANGED_ATTACK,1056,8,1.144692513,0.680812876,0.848160211,1.077481238
RANGED_ATTACK,1062,20,0.903943428,0.146793377,0.633153895,0.952561193
RANGED_ATTACK,1114,208,1.868176718,0.870060787,1.935818181,2.704053964
RANGED_ATTACK,1130,4,1.289210575,0.986578235,1.282558108,1.615358322
RANGED_ATTACK,1188,7,1.047994303,0.359464305,0.578139115,1.463347931
RANGED_ATTACK,1221,19,0.952653250,0.143140436,0.692082111,1.070179943
RANGED_ATTACK,1287,3,1.190389002,0.566871955,0.694693878,0.901544541
RANGED_ATTACK,1301,6,1.343397616,0.664629800,1.535709536,4.320000000
RANGED_ATTACK,1302,3,1.209454235,0.669178376,0.784688995,0.806052189
RANGED_ATTACK,1303,9,1.194065364,0.290296201,1.004705882,1.319741448
RANGED_ATTACK,1310,4,1.181461079,0.597808691,0.759714490,1.003680582
RANGED_ATTACK,1311,3,1.237132720,0.849189847,0.933333333,1.028158375
RANGED_ATTACK,1315,4,1.218039556,0.895405241,0.912225585,0.967352848
RANGED_ATTACK,1316,1,1.271444789,0.943589744,0.943589744,0.943589744
RANGED_ATTACK,1319,13,1.184279769,0.842941546,1.037625418,1.251505507
RANGED_ATTACK,1337,5,1.093895589,0.498091244,0.564659282,0.784646279
RANGED_ATTACK,1340,7,1.212119903,0.753938832,1.013333333,1.245064689
RANGED_ATTACK,1341,8,1.118742911,0.548307011,0.782749835,0.899936521
RANGED_ATTACK,1368,25,0.440209298,0.156887519,0.186194996,0.723715170
RANGED_ATTACK,1392,4,1.212083165,0.686749696,0.885785180,1.040797285
MELEE_ATTACK,0,14972,1.193770592,0.575019087,1.193770592,2.732527647
RANGED_ATTACK,0,8501,1.290545204,0.501388889,1.290545204,2.933717026
